sample_id,split,label,depth_bin,shot_start,shot_stop,T_boltz,T_boltz_se,r2_boltz,intercept_boltz
train_034,train,2.0,3,5,7,8051.90613777938,288.8891000572864,0.9798195435494755,2.2490718241963963
train_035,train,2.0,3,5,7,8237.327711838327,243.65112289382355,0.9861946703975207,2.7206553454906044
train_036,train,2.0,3,5,7,8008.690591762271,451.79110993158747,0.9515489229614793,1.5896700150183793
train_037,train,2.0,3,5,7,8362.853806732712,388.9814818409062,0.9665427759165729,2.319700586855557
train_038,train,3.0,3,5,7,8377.293698854679,426.7619028371183,0.9601328567033961,2.261204888558023
train_039,train,3.0,3,5,7,8377.692515617673,483.3718039018808,0.94942958283862,2.0586734561775506
train_040,train,2.0,3,5,7,8623.241933421648,662.3104284779407,0.9137553869536863,2.1619967867866094
train_041,train,3.0,3,5,7,8095.588435573778,507.3820695127691,0.9408680639603645,1.344219634232581
train_042,train,2.0,3,5,7,7932.05866778566,170.1686699709003,0.9926899394109724,2.1402101874276944
train_043,train,4.0,3,5,7,7878.829998957214,369.5982285941575,0.9659883142453826,1.5604698343727197
train_044,train,3.0,3,5,7,8012.871661769918,422.31477052752797,0.9574469333418736,1.5027335856173067
train_045,train,3.0,3,5,7,7917.519871940698,401.2405174903708,0.9605304339044904,1.532130111851056
train_046,train,4.0,3,5,7,8005.606440790806,437.53356101654055,0.9543879892615238,1.4168282283042215
train_047,train,2.0,3,5,7,8138.670541095234,364.62719841744985,0.968884056331311,1.7168595343755113
train_048,train,4.0,3,5,7,8003.681948619209,457.240907455797,0.9503722874503874,1.449897926285316
train_049,train,2.0,3,5,7,8041.477085354425,487.5290067291436,0.9444567460817412,1.5076240743042684
train_050,train,4.0,3,5,7,7807.471886982437,338.3347799881745,0.9708300539598883,1.6136354937718265
train_051,train,3.0,3,5,7,8046.559197558874,527.362907029604,0.9356938518748503,1.3676044410667343
train_052,train,3.0,3,5,7,8074.16722215274,412.2171843264794,0.9599656854264379,1.5446079501328462
train_053,train,3.0,3,5,7,8043.6879907973935,466.58075880187636,0.9489153220886124,1.4937285711363373
train_054,train,2.0,3,5,7,7999.568399402293,378.53935999836824,0.9654122921790972,1.6737382374589513
train_055,train,3.0,3,5,7,8074.193921445973,431.80988994917954,0.9562403474355325,1.5467470891149615
train_056,train,1.0,3,5,7,7830.379553172027,472.55009051170435,0.9449378336102259,1.2798495495679276
train_057,train,1.0,3,5,7,8084.816995578988,470.43023749352454,0.9486123422016444,1.5212341019627305
train_058,train,1.0,3,5,7,7819.4951871655985,257.0150962817741,0.9830082935072542,1.9851844806439694
train_059,train,2.0,3,5,7,8509.888366600255,506.95981834665486,0.9462679436479245,2.4657861414058897
train_060,train,3.0,3,5,7,8064.860834948193,319.7634600556218,0.9754644750619569,2.0327057040888317
train_061,train,2.0,3,5,7,8164.819544767121,338.8979327629981,0.9731740470007152,2.1035302745843536
train_062,train,3.0,3,5,7,8116.801309664204,469.83669874295197,0.9491179931684645,1.4174175989100979
train_063,train,2.0,3,5,7,8160.342102873456,207.16698729494473,0.9897932183175306,2.6666419865794504
train_064,train,2.0,3,5,7,8064.488864488182,399.54156909696053,0.962211406124968,1.7635769329341953
train_065,train,3.0,3,5,7,8168.38599371299,533.2901752870437,0.9361556173361023,1.298531714966507
train_066,train,2.0,3,5,7,8083.603745532013,557.5273559410363,0.9292729402758352,1.3005104747396086
train_067,train,3.0,3,5,7,8082.240112490019,478.3904742481511,0.9469195477800827,1.5170987869378845
train_068,train,3.0,3,5,7,8084.838489396369,462.1504105119804,0.9503164935460573,1.4119668562203804
train_069,train,2.0,3,5,7,8241.000151370932,316.43422896286194,0.9769537093170683,2.7596525907542606
train_070,train,2.0,3,5,7,8132.7904329289495,492.7599154956612,0.9445216566509378,1.4065176455749002
train_071,train,4.0,3,5,7,8402.93010461319,516.7940029759833,0.9429343376623733,2.0455094852449145
train_072,train,4.0,3,5,7,8563.00476380179,536.6278876559782,0.9408782196584132,2.382327818776629
train_073,train,2.0,3,5,7,8317.549613003099,613.526969032091,0.9199161842207848,1.5362076627483559
train_074,train,3.0,3,5,7,7985.279485799974,421.63181205739073,0.9572974900574881,1.6902002996044914
train_075,train,2.0,3,5,7,8496.873131463144,464.11037003304625,0.9544390811824457,2.3832555905629143
train_076,train,2.0,3,5,7,8642.774215723184,556.0330385171732,0.9378893000663224,2.3863655076634047
train_077,train,3.0,3,5,7,8050.017537859906,484.5388411845146,0.9452087443836273,1.400648389411753
train_078,train,3.0,3,5,7,8678.074400733602,756.1240930200407,0.8916889464015659,1.9738096741531912
train_079,train,2.0,3,5,7,8445.62540638074,571.0729316325293,0.9318325014261746,2.1157678265527586
train_080,train,1.0,3,5,7,8332.205773115513,308.8802770029753,0.9784853302421732,2.569933675381477
train_081,train,3.0,3,5,7,8204.52572957425,489.89899357492715,0.94603251519097,1.4777045360210153
train_082,train,3.0,3,5,7,8444.764192988761,415.8229063080953,0.9626550037566548,2.636487050988784
train_083,train,1.0,3,5,7,8362.188525912585,361.89646310155905,0.970904536419252,2.7484021058235
train_084,train,5.0,3,5,7,8211.815698606672,507.72947410899656,0.9423600979190928,1.8526765321275365
train_085,train,3.0,3,5,7,8388.560061983875,603.2004567162212,0.9235904076161565,1.7412136044353739
train_086,train,2.0,3,5,7,8696.181494293905,593.3049407692878,0.9306858601836212,2.4807392140209363
train_087,train,3.0,3,5,7,8173.532288042933,384.99350880985725,0.9657186550084504,1.9611177538414237
train_088,train,2.0,3,5,7,8210.202024924365,331.93920997043585,0.9745130957806502,2.098492780594176
train_089,train,2.0,3,5,7,8040.396885891236,194.16659513808384,0.9907555610669437,2.819333805171511
train_090,train,4.0,3,5,7,8427.26186303102,458.71825577080966,0.9547390426616728,2.1480318368340985
train_091,train,2.0,3,5,7,8131.509295746557,534.1636540833366,0.9354151403285249,1.3925430220071027
train_092,train,2.0,3,5,7,7998.7516317783075,426.196895258069,0.9565486584843588,1.4079527630926476
train_093,train,3.0,3,5,7,7950.815343032878,287.86456822952596,0.9794572509767964,2.226636910090905
train_094,train,3.0,3,5,7,8206.18225530029,291.9176553945202,0.9801549083116814,2.2791280790145105
train_095,train,3.0,3,5,7,8102.330195264598,524.0056814817076,0.9372752082851025,1.229652684083658
train_096,train,2.0,3,5,7,7989.563487347691,470.48309692681664,0.9474333160885432,1.4579031457787703
train_097,train,3.0,3,5,7,8600.41265372597,543.8741411143815,0.9398628674585148,2.5784443635838645
train_098,train,1.0,3,5,7,8459.752339536159,463.49565538315676,0.9541728273200504,2.276040249598518
train_099,train,3.0,3,5,7,8146.54489208671,509.6649042414141,0.94106642211647,1.4014112805610246
train_100,train,5.0,3,5,7,8159.464351305516,339.28890641414284,0.9730794272979657,2.3703127832025794
train_101,train,2.0,3,5,7,8553.313768312744,627.7627339090918,0.9206517051211689,1.995684843702203
train_102,train,2.0,3,5,7,8053.42166250443,490.5349453516146,0.9439655450888953,1.441882610787097
train_103,train,3.0,3,5,7,8025.466888331137,352.00558553795486,0.9701384600896177,1.788366115870378
train_104,train,1.0,3,5,7,8247.484383442632,605.8001143768539,0.9205349833637904,1.1408977291488078
train_105,train,4.0,3,5,7,7951.783573164017,334.60983207390836,0.9724491392010364,1.7655992479113385
train_106,train,1.0,3,5,7,8306.128005123372,313.6002698912967,0.9777011872136285,2.672857089999953
train_107,train,3.0,3,5,7,8180.02921554602,432.82312512706164,0.9571254050746584,1.5689578076314241
train_108,train,1.0,3,5,7,7950.8544169050265,478.4059258147287,0.9452442746816888,1.3773752401894885
train_109,train,3.0,3,5,7,7959.648021203232,370.3507303597156,0.9665211874769742,1.6541138478545108
train_110,train,1.0,3,5,7,8567.159264732738,388.9910247193743,0.9680676293607715,3.0010814831506085
train_111,train,3.0,3,5,7,8354.339540210467,642.9354984129033,0.913441214923223,1.4734114380018637
train_112,train,1.0,3,5,7,8302.901958315213,299.6658394047658,0.9795837391131337,2.929157506183317
train_113,train,3.0,3,5,7,8465.894087669629,509.86947670289777,0.9451480357420358,2.1321913216707387
train_114,train,3.0,3,5,7,7957.00105368832,460.12680106604466,0.9492144063680926,1.4254479946758458
train_115,train,3.0,3,5,7,8024.319177895907,438.19067151514497,0.9544605450133807,1.5436965504192734
train_116,train,4.0,3,5,7,8000.855786399054,395.87284036469146,0.9623060434710529,1.5238231426596824
train_117,train,1.0,3,5,7,8357.911642799743,375.76665440951103,0.9686716517423921,2.6747210042927985
train_118,train,2.0,3,5,7,7725.306770384719,319.63372514816706,0.9733401115477841,1.838962862114637
train_119,train,2.0,3,5,7,8041.793596663366,425.07543070309805,0.957208954452244,1.5930965827430885
train_120,train,5.0,3,5,7,8121.900190049727,511.54852627191576,0.9403167409378747,1.1494754688892295
test_001,test,,3,5,7,8126.269593651132,468.53459666286034,0.9494973003622207,1.574900240562215
test_002,test,,3,5,7,7921.689872721538,358.247147452483,0.9683140999326527,1.6712421136854223
test_003,test,,3,5,7,7808.303476274258,290.3127647653152,0.9783609598756244,1.7920825569045888
test_004,test,,3,5,7,7895.438692326993,350.67730457713037,0.9694024342366042,1.6557818276384149
test_005,test,,3,5,7,7877.22477051932,482.38240534498317,0.9433955902339247,1.3225038351579652
test_006,test,,3,5,7,8625.997450855895,535.6557629670455,0.941887201390198,2.5584038056335783
test_007,test,,3,5,7,8147.430800645842,554.0509958958678,0.9311066165439095,1.2391381540976258
test_008,test,,3,5,7,8031.814508449907,438.57787598794977,0.9544649250356447,1.3080853623120072
test_009,test,,3,5,7,7834.622644037114,297.4080744637013,0.9774633272439447,1.7851058625001004
test_010,test,,3,5,7,7950.903390762869,201.48764131909314,0.9898294549301134,2.549313081685175
test_011,test,,3,5,7,8178.3588156655205,540.2596351283728,0.9347348784593904,1.2421354940810012
test_012,test,,3,5,7,7929.077854071618,339.5400339273504,0.9714965227626239,1.624493955720645
test_013,test,,3,5,7,8205.632351787777,611.548820962509,0.9183827673167619,1.1805875092386175
test_014,test,,3,5,7,8153.989633215616,525.1082314592409,0.9377735124969679,1.5652253898399255
test_015,test,,3,5,7,7782.983346153876,271.3592588063224,0.9809211942088365,1.8037367265438178
test_016,test,,3,5,7,8266.185658475153,470.39859539844906,0.9507390226296553,2.252271103178816
test_017,test,,3,5,7,8161.823684437524,557.1793449070085,0.9306090469611603,1.236305215741731
test_018,test,,3,5,7,8246.114075267153,556.106196719831,0.9321685325004401,1.3732030334385277
test_019,test,,3,5,7,8155.689168740539,310.26422644741456,0.9773681405085433,1.9369715191248869
test_020,test,,3,5,7,7972.053008114071,416.29415368236795,0.9581944536575193,1.3752574945463767
test_021,test,,3,5,7,8223.473866695575,562.4454779450651,0.9303655978439201,1.3767204872316388
test_022,test,,3,5,7,7877.666686349946,358.5574603857517,0.9679166101123468,1.6165525353007553
test_023,test,,3,5,7,8088.358178330767,450.33035372098357,0.9527459760018449,1.294184325059251
test_024,test,,3,5,7,7893.382334562704,373.6609092081341,0.9653861351608867,1.567181297784641
test_025,test,,3,5,7,7969.132783034995,476.5830270883676,0.9458737225249922,1.346726956214873
test_026,test,,3,5,7,7839.6118579164895,412.6212667316268,0.9575576889133619,1.581807669382087
test_027,test,,3,5,7,7898.360688593371,395.0813308522976,0.9615078722781149,1.4305740232908173
test_028,test,,3,5,7,8060.528332668125,467.7373698045021,0.9488780396707559,1.3048812757784853
test_029,test,,3,5,7,8205.666264168736,680.0035415675799,0.9009991314197137,0.8065536015135812
test_030,test,,3,5,7,7932.469321490616,289.2519658596602,0.9791688424096804,1.8727275966179668
test_031,test,,3,5,7,8029.726650809791,364.6781968755151,0.9680524935995447,1.565950890606243
test_032,test,,3,5,7,7897.1889476021615,363.4347578086615,0.967224076131084,1.644795506952173
test_033,test,,3,5,7,7863.421399578745,414.8175488990874,0.9573722923399411,1.5943367293648834
test_034,test,,3,5,7,7939.087893468763,431.6175338496465,0.9548446076326067,1.4563232995040583
test_035,test,,3,5,7,8304.579895401475,631.873206977952,0.9152241773476911,1.3057826097995227
test_036,test,,3,5,7,7891.3675867525735,259.51318579746084,0.9829908054269403,1.9040108408632026
test_037,test,,3,5,7,8348.502631653073,641.7816307478397,0.9136145903013454,1.4725054657705305
test_038,test,,3,5,7,8192.958552704922,587.5472266507317,0.9239705000895627,0.9383300658911864
test_039,test,,3,5,7,7870.328724999835,299.7802042641099,0.9773131661637822,1.7188564780816442
test_040,test,,3,5,7,8209.490960000678,590.0096272164452,0.9236655684819359,1.2858140574300183
test_041,test,,3,5,7,7955.119726206804,307.3712302499552,0.976670730212136,1.9039839055780323
test_042,test,,3,5,7,7868.306711964647,316.35349827219886,0.9747876842490449,1.6633947224357533
test_043,test,,3,5,7,8131.044415886526,445.6639588708927,0.9541379449710963,1.9207307465555186
test_044,test,,3,5,7,7902.102916958847,313.34402469986117,0.975459318667358,1.6709436770719606
test_045,test,,3,5,7,8522.509560794706,562.8653247571975,0.9347627878983706,2.240421711395099
test_046,test,,3,5,7,7981.485807428753,368.4759210099111,0.9670232660539971,1.3835445824563966
test_047,test,,3,5,7,8602.791538729218,467.02937185655634,0.9549682815528903,2.660623640617144
test_048,test,,3,5,7,7883.451866831845,307.9664788829332,0.976164886797158,1.6439031977282763
test_049,test,,3,5,7,8130.355911875016,546.5076043489557,0.9325813557444983,1.2595680840875554
test_050,test,,3,5,7,8065.416892442903,490.6224877238144,0.9441039575235572,1.5063739048186777
test_051,test,,3,5,7,7896.621092341714,431.91518687827534,0.9543197727822071,1.3560715988923047
test_052,test,,3,5,7,7931.6359158905025,450.1458649406055,0.9509908350302534,1.3983308928914022
test_053,test,,3,5,7,8107.768381473286,446.96997372187366,0.9536282870115992,1.496653309773734
test_054,test,,3,5,7,7934.160815995046,367.3086227811186,0.9668458815972538,1.696657184791202
test_055,test,,3,5,7,7901.369540673053,493.1280198610461,0.9413350347441939,1.3196543234873026
test_056,test,,3,5,7,8063.1553052652425,491.73657428726193,0.9438343566659209,1.3746720446836331
test_057,test,,3,5,7,8033.087004143509,424.1073462791703,0.9573068877345681,1.301725282167708
test_058,test,,3,5,7,7941.407453894921,376.66087309230886,0.965256869862379,1.4619012382734597
test_059,test,,3,5,7,7948.966356787896,428.99291640262874,0.9554735984773092,1.3772201422574817
test_060,test,,3,5,7,7870.707548402579,499.566043071445,0.9394450519779878,1.307935452737257
train_001,train,2.0,4,8,14,8677.565845700354,477.83994016568874,0.9537284772292114,2.5961906438219167
train_002,train,5.0,4,8,14,7934.161460401907,301.3055563125372,0.9774459292923541,1.9486913783446012
train_003,train,2.0,4,8,14,7898.699683739573,256.35767888270357,0.9834254073073733,2.0590784460764766
train_004,train,4.0,4,8,14,7748.953262680537,229.8922870483932,0.9861129700450411,2.2062041778648043
train_005,train,5.0,4,8,14,7842.905075526066,177.62615206985538,0.9918598912045774,2.3679047303301424
train_006,train,2.0,4,8,14,7755.72860112052,210.43738197284364,0.9883578080874931,2.2938419947958586
train_007,train,2.0,4,8,14,8027.317899445481,323.93713716250875,0.9746060853138085,1.9298768985964578
train_008,train,5.0,4,8,14,7960.577022893529,288.33042762298163,0.9794415503209238,1.862954166400261
train_009,train,3.0,4,8,14,7698.433938542178,231.6868149761716,0.9857153577064616,2.066664938115963
train_010,train,2.0,4,8,14,7871.473562602013,268.5370933278937,0.9817188464579387,2.0615719901057226
train_011,train,3.0,4,8,14,7806.0908958495065,214.1180211132157,0.9881050577226244,2.1399939920618243
train_012,train,5.0,4,8,14,7808.269777359198,210.68791009694274,0.9884851117965125,2.251215569700676
train_013,train,2.0,4,8,14,7806.9083493225735,235.3591452142397,0.9856664439607401,2.0364239710109135
train_014,train,5.0,4,8,14,7731.499178780182,268.84177459891055,0.9810213841353232,1.8553613142919296
train_015,train,3.0,4,8,14,7811.085597041964,206.2641949961248,0.9889661692886417,2.1798310655166766
train_016,train,4.0,4,8,14,7900.158314397488,267.45084684952576,0.9819928625394185,1.7878461347357275
train_017,train,2.0,4,8,14,8192.583739167316,300.3474230649377,0.9789483660199434,2.406189372265234
train_018,train,5.0,4,8,14,8151.738756062214,279.8291244779618,0.9814948199243626,2.5134078345063333
train_019,train,3.0,4,8,14,7798.7583806097355,214.26282707838078,0.9880670144467251,2.0828399421430897
train_020,train,2.0,4,8,14,7853.147696749772,246.62136492067114,0.9844656032637457,2.1517581989226997
train_021,train,5.0,4,8,14,7970.029016609583,269.7347859910852,0.9820035374752522,2.010812941906482
train_022,train,4.0,4,8,14,8254.338447688278,283.0501923238236,0.9815333796494763,2.3377317195635205
train_023,train,3.0,4,8,14,7890.1509229998555,269.60836651796524,0.9816609179686974,2.0060804630151656
train_024,train,5.0,4,8,14,8175.52832526075,220.58537950961696,0.9884863649786285,2.7739031967149006
train_025,train,5.0,4,8,14,7832.205519624887,205.194997612462,0.9891371969690084,1.838330770181095
train_026,train,3.0,4,8,14,7779.279784712322,227.918564199357,0.9864519578295395,2.168087697594439
train_027,train,2.0,4,8,14,8560.844575951145,500.627067950113,0.9481224063921401,2.5618021894811855
train_028,train,4.0,4,8,14,7799.985803827503,235.59943082223714,0.9856124445536872,2.143889370845695
train_029,train,2.0,4,8,14,8299.714472913227,307.6911695893658,0.9784832274255418,2.8099414738931494
train_030,train,5.0,4,8,14,8318.933964486414,391.5727653089337,0.9657641842471221,2.219974464934946
train_031,train,4.0,4,8,14,7775.9976899778685,211.94446355196,0.9882531854518528,2.2022524372847583
train_032,train,3.0,4,8,14,7834.419244955662,192.1179619330465,0.9904702014143685,2.3244340044575758
train_033,train,1.0,4,8,14,8238.446458295684,312.25955790819995,0.9775306150671899,2.555841281618494
train_034,train,2.0,4,8,14,7993.752434193173,261.04241036354256,0.9832238180824664,2.2841964988005943
train_035,train,2.0,4,8,14,8190.260834630332,241.642653745096,0.9862638562323665,2.6990617316054526
train_036,train,2.0,4,8,14,7833.106084102986,236.38630050906758,0.9856380296485453,2.1111021234109533
train_037,train,2.0,4,8,14,8184.611471479286,235.76032458482265,0.9868980011340469,2.585749130587595
train_038,train,3.0,4,8,14,8129.089581579043,369.3757322914944,0.9680215144873977,2.0993885309580183
train_039,train,3.0,4,8,14,8172.464985404777,279.4076248284839,0.9816412481524567,2.539208975902852
train_040,train,2.0,4,8,14,8430.526493368216,489.4386193293745,0.9488322305391391,2.3870793337654233
train_041,train,3.0,4,8,14,7742.359210830876,207.94959976109584,0.9885894780556224,2.145701980545872
train_042,train,2.0,4,8,14,7802.54189277805,156.60688015250645,0.99359559046336,2.366176445641198
train_043,train,4.0,4,8,14,7722.035541204696,216.73460023213133,0.9875527562599125,2.226139114835634
train_044,train,3.0,4,8,14,7772.290435687971,207.86839487881693,0.9886849419733793,2.2008938237131304
train_045,train,3.0,4,8,14,7781.100924332977,211.56426568898607,0.9883099682257721,2.189429368639435
train_046,train,4.0,4,8,14,7735.281505410241,222.9665356282353,0.9868806671920014,2.0886570959919393
train_047,train,2.0,4,8,14,7832.376805252709,220.6266954885818,0.9874636794493296,2.1707659712397076
train_048,train,4.0,4,8,14,7723.9032196275475,237.09348109401546,0.985147929197636,2.1485844832149326
train_049,train,2.0,4,8,14,7876.634229813732,265.7923839936899,0.9821070268921251,2.019691123094204
train_050,train,4.0,4,8,14,7763.430729021276,227.83731920678534,0.9864069021085414,2.081352574168486
train_051,train,3.0,4,8,14,7773.965640243444,229.51013940401782,0.9862461643714987,2.088886770820963
train_052,train,3.0,4,8,14,7852.775532064361,251.01200909254007,0.9839150316491312,1.8952535279100804
train_053,train,3.0,4,8,14,7804.530311782274,212.266198180304,0.9883029002872352,2.108666535525618
train_054,train,2.0,4,8,14,7801.01516957647,219.05005856227962,0.9875416676007348,2.2210699935657887
train_055,train,3.0,4,8,14,7838.652738474449,270.5979195305069,0.9812895931163453,1.9088028726802948
train_056,train,1.0,4,8,14,7657.718169595135,230.8914564511345,0.9856627683014,2.102156515010752
train_057,train,1.0,4,8,14,7850.620767456609,244.74874050166008,0.9846873180984237,2.0923956478130856
train_058,train,1.0,4,8,14,7691.300480722105,201.67267037429403,0.9891191423119488,2.357618579212043
train_059,train,2.0,4,8,14,8166.950850212155,393.8646393140255,0.9641221712048442,2.157451967145019
train_060,train,3.0,4,8,14,7901.036948723592,180.78978097351396,0.9916923817568657,2.314837001006971
train_061,train,2.0,4,8,14,8035.482894439217,255.13966953146092,0.9841254126567919,2.337865123266086
train_062,train,3.0,4,8,14,7830.034269154954,242.02290105865862,0.9849437434029119,2.1871911664447046
train_063,train,2.0,4,8,14,8002.30880307171,185.10932319489808,0.991511252745673,2.641485231419332
train_064,train,2.0,4,8,14,7778.8980098764905,212.1282574747947,0.9882417129583536,2.1755115800969334
train_065,train,3.0,4,8,14,7883.53858075148,240.09938928886243,0.9853761492882129,1.985010759139029
train_066,train,2.0,4,8,14,7857.165203871156,269.9568182497587,0.9814625267455666,2.099563166666325
train_067,train,3.0,4,8,14,7846.406119355868,252.54379530497587,0.9836953145247002,1.9767967504322392
train_068,train,3.0,4,8,14,7804.782797002966,208.97879150325244,0.98865905317305,2.18598800334175
train_069,train,2.0,4,8,14,8056.069382319734,206.8491887224327,0.9895618347549706,2.599256078354883
train_070,train,2.0,4,8,14,7825.099425260728,217.2706577695295,0.9878152079906766,2.1298562933505583
train_071,train,4.0,4,8,14,8161.708896248621,301.83301534574747,0.978586363527994,2.3916791051207884
train_072,train,4.0,4,8,14,8280.934541099443,387.3844965957093,0.9661702030698346,2.3377762233533597
train_073,train,2.0,4,8,14,8027.669409621503,301.9119410907791,0.9778699345517854,2.100734808125968
train_074,train,3.0,4,8,14,7813.831060048002,235.7501865027399,0.985644564593038,2.0663808800129644
train_075,train,2.0,4,8,14,8332.180276511071,317.85247996027357,0.9772459988128602,2.4950043701394824
train_076,train,2.0,4,8,14,8492.821848321006,424.90210357005463,0.9614929864797352,2.6118822392558565
train_077,train,3.0,4,8,14,7815.572243751134,266.53189655758666,0.9817320519305686,2.015613415625297
train_078,train,3.0,4,8,14,8737.559887402842,679.8101123419751,0.9116988610927962,2.121327246373397
train_079,train,2.0,4,8,14,8253.643950305146,357.19579820176295,0.9709050272202469,2.3515658068379253
train_080,train,1.0,4,8,14,8148.033622763335,225.69933244232507,0.9878723753256953,2.537871164362552
train_081,train,3.0,4,8,14,7915.566937203282,287.56340404724386,0.979320128127085,1.9167208544591103
train_082,train,3.0,4,8,14,8281.09449068168,308.2337627958908,0.9783138176181624,2.7267495298371767
train_083,train,1.0,4,8,14,8255.080245261759,275.95017498457855,0.9824352223639007,2.725019989045058
train_084,train,5.0,4,8,14,7962.605027847083,330.78317478604396,0.9731300209343801,2.060810978249801
train_085,train,3.0,4,8,14,8204.844681017548,441.01029486085014,0.9558173637489795,2.0031200469355914
train_086,train,2.0,4,8,14,8726.171033746397,536.8212337474587,0.9429047801113473,2.5606331762788295
train_087,train,3.0,4,8,14,7863.521056886141,280.25238784383276,0.98008194593474,2.044545407272306
train_088,train,2.0,4,8,14,8196.64246733937,244.3851211530146,0.9859762559071547,2.4788896257867696
train_089,train,2.0,4,8,14,7943.6505530801605,165.10038634656928,0.9931358846335486,2.7956186263900245
train_090,train,4.0,4,8,14,8280.897008813425,312.4455403502254,0.9777293682461783,2.4390543181609488
train_091,train,2.0,4,8,14,7859.666185965748,253.21929126575435,0.9836637627944113,2.0948520914073168
train_092,train,2.0,4,8,14,7657.92660701568,212.092968100967,0.9878758171675324,2.0486562985148318
train_093,train,3.0,4,8,14,7879.110971071209,203.46439250146508,0.989443177040674,2.4094740404145947
train_094,train,3.0,4,8,14,8031.973855058458,231.15898206359847,0.9869208571153589,2.3938286039504
train_095,train,3.0,4,8,14,7801.313933220869,246.56443448027275,0.984268899685576,2.0587621724076604
train_096,train,2.0,4,8,14,7753.3244327030225,230.36076072664443,0.9860726025654035,2.0643438272292194
train_097,train,3.0,4,8,14,8203.797248540504,398.49988535245484,0.9636208348285846,2.3602750044137375
train_098,train,1.0,4,8,14,7833.627228337675,179.79982402598446,0.991641518102304,2.2903374338359326
train_099,train,3.0,4,8,14,7854.91120091491,269.106781023232,0.9815665570560211,2.071828362230648
train_100,train,5.0,4,8,14,7985.467239753632,232.17775978388994,0.9866547788614102,2.3651785623644628
train_101,train,2.0,4,8,14,7981.755760332013,282.89823855410896,0.9802966034261942,1.987130781521918
train_102,train,2.0,4,8,14,7826.886346518943,213.72464184161058,0.9882103604799604,2.1982340282640997
train_103,train,3.0,4,8,14,7822.1451895057135,188.62832329656243,0.9907815068441637,2.2198446264093104
train_104,train,1.0,4,8,14,7846.820048730061,275.9697883265415,0.9805936108130205,1.822843376015105
train_105,train,4.0,4,8,14,7828.158003093951,235.80372557256783,0.9856899071552169,2.047394594470001
train_106,train,1.0,4,8,14,8040.761432874205,195.52448942126426,0.9906278659836911,2.5283536822796018
train_107,train,3.0,4,8,14,7877.765914545968,245.85453486225273,0.9846554354459893,2.012068201795066
train_108,train,1.0,4,8,14,7773.249635580731,249.73700082844096,0.9837532419628272,2.045613276110327
train_109,train,3.0,4,8,14,7763.617568969437,193.49398758848108,0.9901591711588034,2.2199420924057787
train_110,train,1.0,4,8,14,8293.065345890764,294.0079963082205,0.9802866167152363,2.7455899661247423
train_111,train,3.0,4,8,14,8027.476105111113,306.3682903936988,0.9772257303057443,2.182386111550713
train_112,train,1.0,4,8,14,8135.188021930355,219.30395669561943,0.9885063703274999,2.747091145691973
train_113,train,3.0,4,8,14,8177.388217870059,316.5100348592084,0.9765912329918974,2.519051432829018
train_114,train,3.0,4,8,14,7765.375575899624,212.41791580479182,0.9881693470003439,2.1510537628015385
train_115,train,3.0,4,8,14,7803.108361825178,227.91115078989307,0.986534327239925,2.061088927612027
train_116,train,4.0,4,8,14,7757.712240255931,243.4481767970799,0.9844877069409522,2.152696773322946
train_117,train,1.0,4,8,14,8171.536808967635,242.65287673014743,0.9860877001161534,2.787836495788035
train_118,train,2.0,4,8,14,7734.901624147225,203.18203398451382,0.9890802541011341,2.2842073088349837
train_119,train,2.0,4,8,14,7872.86205638706,221.66085403968478,0.9874755388685094,2.2422096340072786
train_120,train,5.0,4,8,14,7815.725860818722,266.6961892951811,0.9817106417833458,1.7838639903711337
test_001,test,,4,8,14,7833.540912765841,270.7531104235475,0.9812445318340015,2.05614225859689
test_002,test,,4,8,14,7727.590837450449,223.0859429848093,0.9868409864326242,2.167722840424667
test_003,test,,4,8,14,7711.777985050653,189.26000904342322,0.990455272636644,2.343648076636427
test_004,test,,4,8,14,7751.529218682695,207.64982316120148,0.98864857764395,2.2588265276102693
test_005,test,,4,8,14,7709.920568624773,251.19966322214358,0.9832989469769046,2.037315928155774
test_006,test,,4,8,14,8637.651751911539,511.26393999321954,0.946919849298689,2.596587356426345
test_007,test,,4,8,14,7781.2479613883725,228.79272349191342,0.9863560660410438,2.1110711507068824
test_008,test,,4,8,14,7716.501289715969,226.87441536293016,0.9863577927490574,2.0450418301434947
test_009,test,,4,8,14,7678.898449762678,202.4266169002266,0.9890034820210355,2.3243741558486946
test_010,test,,4,8,14,7861.172467793388,185.46724750300268,0.9911726751734612,2.5442606616679964
test_011,test,,4,8,14,7827.478848497144,277.47749131444886,0.9802900158363134,2.036447996519975
test_012,test,,4,8,14,7720.339354982879,199.60841876040604,0.9894175911209087,2.269069251377627
test_013,test,,4,8,14,7902.126699724316,325.07407072845956,0.9736370647432466,1.7900976449156776
test_014,test,,4,8,14,7829.604570539926,269.7174825611865,0.9813666974310741,2.034538156067544
test_015,test,,4,8,14,7667.232377080585,199.09373778369354,0.9893267256658115,2.2259064486282627
test_016,test,,4,8,14,8169.693660130388,339.74253629231015,0.9730750669197128,2.443511943551748
test_017,test,,4,8,14,7925.015443111067,300.15354487500184,0.9775636732322691,1.8095712519942584
test_018,test,,4,8,14,7906.161201419466,210.1579131431063,0.9888211305203521,2.1526095143783914
test_019,test,,4,8,14,7964.992417679739,330.9616357917811,0.9731174887768101,1.8702336173761704
